,date,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa,ffa
stock,,AAL.L,AHT.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BHP.L,BP.L,BT-A.L,CPG.L,CRDA.L,CRH.L,DGE.L,ENT.L,EXPN.L,FERG.L,FLTR.L,GLEN.L,GSK.L,HLMA.L,HSBA.L,III.L,IMB.L,ITRK.L,LGEN.L,LLOY.L,LSEG.L,MNDI.L,NG.L,NWG.L,NXT.L,OCDO.L,PRU.L,PSN.L,RDSA.L,RDSB.L,REL.L,RIO.L,RKT.L,SGRO.L,SKG.L,SMT.L,SN.L,SSE.L,STAN.L,TSCO.L,ULVR.L,VOD.L,WPP.L
409,2019-05-08,4488.106888427734,2903.909095458984,349.2071044921875,34044.76280761719,454.98049652099616,302.21020568847655,9161.413134765624,4430.277432861329,1685.7038037109376,195.66108947753906,2944.5990234375,2120.0702783203124,4286.691484375,15313.854389648437,308.79998779296875,3196.3009790039064,7403.225634765625,7355.5891796875,529.1947021484375,5893.3509765625,1055.3291748046875,3480.69984375,725.8214721679688,1601.0900476074219,2949.955078125,247.25352172851564,121.22783737182617,8026.01484375,892.7389465332031,1528.466787109375,138.54344772338868,3692.2187109375004,838.86,3141.5340332031246,1038.146171875,7992.131652832031,6928.222412109375,3639.0890002441406,17104.9995703125,15496.407216796875,488.2082080078125,1286.5582836914064,540.675078125,1303.3172973632813,974.7241925048828,543.9413238525391,261.0211474609375,28980.772338867188,265.2069931793213,628.8052368164062
410,2019-05-09,4407.779643554687,2833.2543493652342,347.190009765625,33992.24889648438,455.1740939331055,297.09632263183596,9291.828466796875,4353.434483642578,1670.6518310546876,188.07559356689453,2938.564921875,2095.2499560546876,4201.5029882812505,15313.854389648437,299.79998779296875,3165.735275878906,7280.970385742187,7132.54841796875,517.668388671875,5869.380859375001,1030.0130126953125,3443.19904296875,721.0169219970703,1635.6010522460938,2842.45751953125,246.34316162109377,119.4041209411621,7922.997656250001,888.9401477050781,1530.3216540527344,136.77630432128908,3697.4319335937503,825.84,3049.692958984375,1039.130234375,8005.3839111328125,6939.6846923828125,3611.954991455078,16907.722412109375,15607.984321289063,489.21662841796876,1266.8602478027344,526.7984033203126,1325.6456982421876,969.9439715576173,537.300180053711,257.9124365234375,28868.078979492188,262.17820701599123,621.1684112548828
411,2019-05-10,4394.314123535156,2865.7556689453127,348.87096435546874,33210.41735839844,454.302839050293,298.34638916015626,9142.0912109375,4377.040037841797,1666.519130859375,186.33539260864256,2942.8746875,2097.3180712890626,4182.76158203125,15337.483686523436,298.6000061035156,3177.379528808594,7490.1619140625,7092.211484375,517.944970703125,5806.751757812501,1033.8399169921875,3443.727666015625,715.5260925292969,1589.3416467285156,2899.0353515624997,246.70730895996095,119.71787631988525,7916.75390625,899.5227392578125,1549.7986059570314,137.1886442565918,3666.1529296875,830.18,3052.533203125,1030.76609375,8038.5113525390625,6971.201599121094,3635.9582568359374,17066.31677734375,15582.624384765624,494.1145751953125,1258.4183862304687,528.3403125,1333.0884985351563,966.9020642089844,537.4583099365234,259.52033447265626,28858.68896484375,263.1247048187256,622.9805603027344
412,2019-05-13,4327.45239868164,2803.5792626953125,342.5675830078125,33117.06470214844,446.3649127197266,293.76289489746097,9225.8173828125,4302.20560913086,1673.195419921875,183.21194702148438,2983.3890625,2072.497958984375,4140.167109375,15377.652265624998,287.8999938964844,3164.2794677734373,7384.208544921875,6980.69140625,501.07049316406255,5846.958154296875,1022.3593505859375,3433.163876953125,708.6626129150391,1594.481895751953,2822.6554687499997,243.42998291015627,117.247041015625,7882.414843750001,891.92484375,1575.9531311035157,133.30094512939453,3651.8171484375002,818.09,3011.8202050781247,1013.545703125,8108.079528808594,7042.8341064453125,3631.7837524414062,16896.1201171875,15623.198959960937,494.978935546875,1219.022314453125,519.0891748046876,1333.0884985351563,969.0748461914063,528.2871917724609,254.91101562500003,29109.117919921875,249.45736297607422,608.2247314453125
413,2019-05-14,4434.709742431641,2851.6246838378906,347.190009765625,33858.05749511719,450.14026184082036,298.57368530273436,9254.797021484375,4388.0894384765625,1699.5824169921875,184.46131637573242,2979.9408203125,2099.38681640625,4216.8370703125,15502.885087890623,292.79998779296875,3215.2227978515625,7423.601391601563,6987.80990234375,510.84479003906256,5863.196044921876,1025.30302734375,3452.177685546875,716.5556030273438,1576.1248498535156,2870.7462890624997,246.88937438964845,118.91386699676514,8019.771875,905.4924291992187,1577.2515771484375,135.4215008544922,3731.3173828125005,783.99,3063.8947460937497,1037.16234375,8250.529174804688,7156.012023925781,3653.699765625,17426.05679199219,15658.698901367186,502.6139282226563,1238.7204272460938,529.8820629882813,1343.8391284179688,965.5982818603516,536.8258422851562,259.41321533203126,29052.7646484375,240.10601844787598,616.3793334960938
414,2019-05-15,4443.532196044922,2869.994659423828,350.46778076171876,33963.07619140625,450.14026184082036,303.0435314941406,9354.623095703124,4394.618217773438,1714.8426025390627,183.1226968383789,3066.14107421875,2111.796767578125,4245.80134765625,15675.37650390625,296.70001220703125,3258.887824707031,7543.1400146484375,6940.3544726562495,513.3344384765626,5930.464160156251,1047.6755126953124,3503.411484375,723.4192199707031,1563.2749670410155,2899.0353515624997,248.61907836914065,119.58061100006104,8154.00703125,902.2361669921875,1563.3394873046875,135.5982223510742,3759.98994140625,791.74,3084.72490234375,1037.16234375,8344.944763183594,7237.673034667969,3700.6625354003904,17482.14408691406,15795.633295898437,509.96080078125004,1219.58525390625,535.5355712890625,1348.3876171875,941.2627087402344,535.7189849853515,261.23552246093755,29362.677978515625,238.51591506958007,618.7092132568359
415,2019-05-16,4578.184572753906,2899.66974609375,357.44347412109374,34307.31715332031,449.6562683105469,304.33148071289065,9425.46767578125,4493.559968261719,1747.5878417968752,182.85499069213867,3058.3830664062502,2126.27525390625,4313.951875,15833.689116210937,302.20001220703125,3376.7843188476563,7539.064013671875,6907.1354296875,516.654072265625,6067.471630859375,1068.5759765625,3533.005703125,746.4120941162109,1564.0091650390625,2928.3878906249997,254.35432067871096,120.61991771697998,8247.65859375,914.175546875,1510.844832763672,136.59958282470703,3797.785390625,784.3,3175.619228515625,1040.11421875,8477.648620605469,7361.168273925781,3750.7557788085937,17828.344912109373,15876.779799804688,512.26576171875,1249.413585205078,546.3285546875001,1356.2438305664061,923.8803271484376,547.7362854003906,261.4535546875,29894.837036132812,236.35793342590333,622.3333740234375
416,2019-05-17,4560.540606689453,2899.66974609375,352.90509033203125,34278.14444824219,451.10831542968754,300.65713989257813,9523.683203125,4507.120744628906,1767.6165966796875,180.93630416870116,3103.20720703125,2124.207138671875,4290.098808593751,15821.874467773436,313.29998779296875,3347.674423828125,7362.47412109375,6983.06423828125,510.29162597656256,6087.044970703126,1074.4634765624999,3499.332451171875,739.5485687255859,1587.5057202148437,2915.77529296875,252.7156823730469,118.32558097839356,8253.90234375,925.0295556640625,1517.5225366210939,134.0666973876953,3766.5063867187505,770.35,3152.895576171875,1041.5903125,8526.400451660156,7390.245300292969,3771.62830078125,18075.907158203125,15861.565161132812,513.2740869140625,1225.2131103515626,537.5913232421875,1347.9739941406249,904.7596319580078,535.4027770996094,261.017421875,30029.438232421875,235.25998100280762,623.1100158691406
417,2019-05-20,4488.106888427734,2847.385155029297,350.38370605468754,33980.57981445313,444.6223696899414,296.1493176269531,9570.375146484375,4499.084849853516,1771.4315869140626,181.38251068115233,3110.10326171875,2107.6601171875,4269.65396484375,15802.973481445311,303.6000061035156,3349.1294946289063,7329.872485351562,6897.64470703125,503.46802734375007,6072.952294921875,1057.3897705078125,3474.745517578125,735.4304351806641,1606.2301733398438,2895.1365234375,247.61765258789063,116.67836311340332,8191.46796875,898.7087109375,1516.9661157226562,130.88585357666017,3778.2357226562503,767.25,3102.7145312499997,1006.657578125,8536.48681640625,7385.8836669921875,3777.8900573730466,18089.44634765625,15894.53109375,513.2740869140625,1210.5804528808594,522.1728344726563,1350.8685156249999,903.4559124755859,535.2446472167968,255.89304931640626,29973.09814453125,239.27310310363768,616.2499237060547
418,2019-05-21,4509.929614257812,2871.4077758789062,351.14015625,34237.30266113282,446.2680474853516,297.36150146484374,9600.9671875,4495.066721191407,1780.6509033203126,181.51637115478516,3104.931328125,2097.3180712890626,4279.8768359375,15710.81922363281,303.5,3391.339450683594,7384.208544921875,6828.83439453125,503.92904296875,6046.333154296875,1065.6322265625,3487.573388671875,733.0281372070312,1573.921885986328,2897.43017578125,247.70871826171876,118.6785525894165,8225.80703125,901.6934814453125,1512.1434094238282,132.82970825195312,3851.2201757812504,774.07,3122.5979394531246,1037.16234375,8534.804992675781,7407.691833496094,3761.192039794922,17936.6520703125,15897.065102539062,517.8839135742188,1229.7155493164062,527.312373046875,1347.9739941406249,908.2360705566407,542.8345184326172,258.29172851562504,29744.580322265625,238.5537702178955,619.8741302490234
419,2019-05-22,4446.318035888671,2882.712528076172,346.18149414062503,34645.717490234376,444.7192016601563,289.4444860839844,9605.79697265625,4487.031188964844,1781.9229785156251,182.0518130493164,3123.89537109375,2132.4806494140626,4336.1010546875,15682.462841796874,296.3999938964844,3462.659670410156,7335.305737304688,6821.7158984375,491.3884472656251,6150.458789062501,1075.3465576171875,3514.29830078125,734.4009246826172,1541.9808825683594,2973.1051757812497,240.5168865966797,115.99201099395752,8260.146875,926.3864184570313,1509.1753088378907,127.99954559326173,3756.0802734375,760.74,3109.34205078125,979.8428125,8536.48681640625,7423.686340332031,3847.812331542969,18083.644140624998,16206.437802734376,513.4181469726562,1297.2515185546874,529.3681884765625,1363.6867358398438,876.0784948730469,543.9413238525391,253.71248779296877,30408.20947265625,237.87232650756835,625.4398956298828
420,2019-05-23,4413.351323242187,2774.6108239746095,338.11314697265624,35083.31415039063,438.52371856689456,283.1563330078125,9504.361279296874,4413.201020507813,1729.784404296875,177.16140625,3131.65337890625,2115.9336279296876,4256.02421875,15682.462841796874,290.3999938964844,3405.8942138671873,7063.628271484375,6859.68060546875,478.84785156250007,6152.024462890626,1064.1603515625,3523.918662109375,718.9579467773438,1536.9720617675782,2942.146875,235.3278240966797,113.44272621154785,8132.153906250001,901.96482421875,1495.078006591797,128.11734970092775,3714.3748242187503,746.48,2991.937080078125,959.42421875,8319.628601074219,7227.406494140625,3811.2855529785156,17752.915161132812,16269.833012695311,504.0544812011719,1240.9716467285157,520.1171142578125,1357.484384765625,879.9895275878906,533.8215301513671,250.55055908203127,30295.519409179688,233.44272972106933,612.8844909667969
421,2019-05-24,4513.18007446289,2774.6108239746095,339.79406982421875,35526.74230957031,435.716423034668,282.70174072265627,9610.62861328125,4520.179390869141,1731.0560302734375,175.14454452514647,3130.79142578125,2124.207138671875,4244.09791015625,15824.237397460936,293.70001220703125,3394.251066894531,7009.292211914062,6733.92353515625,481.33753417968757,6192.7357421875,1071.8140869140625,3524.4537890625,726.8509826660156,1527.2820043945312,3005.2095703125,239.69750976562503,114.75658908843994,8163.371875000001,910.91943359375,1514.7401708984376,127.64611282348633,3767.8096093750005,744.0,3018.4480078125,968.5265625000001,8361.654052734375,7271.0260009765625,3819.6348315429686,17955.993466796874,16262.224370117186,506.6475146484375,1269.6743298339843,520.1171142578125,1369.06205078125,902.152255859375,541.2532196044922,252.94922119140628,30574.121704101562,238.70520782470703,615.7321014404297
422,2019-05-28,4532.681580810547,2793.687626953125,343.0718090820313,34645.717490234376,433.1994903564453,285.35343566894534,9295.049560546875,4605.560002441406,1734.2353759765626,175.46581558227538,3125.61927734375,2109.72865234375,4254.3198828125005,15873.8576953125,297.6000061035156,3445.193291015625,7012.009545898437,6968.82845703125,479.58551757812506,6054.945703125,1060.6279541015624,3519.64306640625,737.1463623046875,1490.609461669922,3072.8581054687497,237.14854431152347,113.0113221359253,8154.00703125,912.0048046874999,1506.3930737304688,127.58721588134766,3830.36728515625,747.1,3040.2246289062496,970.002578125,8343.162231445312,7281.202087402344,3834.2450573730466,18474.32890625,16178.5412109375,497.71598144531254,1249.9764477539063,524.7426196289063,1389.3229663085938,904.7596319580078,546.4713500976562,259.7090405273438,30423.868286132812,240.6360585784912,622.7217407226562
423,2019-05-29,4427.745142822266,2707.4889587402345,338.1972216796875,34295.64807128906,429.71453735351565,285.5428179931641,9048.70546875,4520.179390869141,1720.8827978515626,174.91253845214842,3050.62505859375,2080.7714697265624,4192.98400390625,15668.28771484375,294.5,3414.627587890625,6968.540698242187,6660.366953125,476.72700195312507,6011.886718750001,1050.03046875,3503.608408203125,718.6147155761719,1459.3035302734374,3022.4080078125,233.2340057373047,112.73678298950195,8032.258593750001,897.3519226074219,1513.2563818359376,126.70364929199219,3748.2602734375005,723.85,3023.18203125,964.344453125,8270.877685546875,7198.328674316406,3777.8900573730466,17967.597880859375,16186.149853515624,498.43628173828125,1228.5900549316407,516.5194213867188,1370.3025,906.0632257080078,536.9839721679688,246.18941894531253,30301.784912109375,244.7627801513672,613.7905883789062
424,2019-05-30,4489.963801269531,2703.249609375,343.0718090820313,34202.295415039065,429.90813476562505,285.8079656982422,9111.50009765625,4545.290972900391,1720.8827978515626,173.6274542236328,3116.13736328125,2101.4551416015624,4288.39537109375,15857.317187499999,298.29998779296875,3464.115478515625,7009.292211914062,6676.97677734375,479.49330078125007,6017.366308593751,1080.6453369140625,3493.45255859375,727.8805389404297,1453.0420727539063,3064.8322265624997,236.6933642578125,113.0309387588501,8197.7109375,900.0654992675782,1500.6415625000002,127.94063842773438,3767.8096093750005,743.38,3061.0547851562496,971.724609375,8291.049499511719,7212.867980957031,3862.4228271484376,17967.597880859375,16216.580454101562,499.44465454101567,1239.8458447265625,522.1728344726563,1381.4666479492187,911.7125091552734,548.3687530517578,248.04289794921877,30596.0361328125,245.97428100585938,619.8741302490234
425,2019-05-31,4399.421810302734,2635.4210961914064,340.04619873046875,34033.09372558594,437.9429263305664,282.8533026123047,8887.69716796875,4481.506307373047,1717.0675830078126,172.91352676391602,3086.82923828125,2097.3180712890626,4203.206875,15715.543857421873,299.70001220703125,3474.303186035156,6960.390112304687,6676.97677734375,469.62682128906255,5977.439208984376,1069.1647705078124,3448.0209667968747,721.3601531982422,1427.4011169433593,3036.1669921875,233.5981365966797,112.28574527740479,8247.65859375,890.0255187988281,1529.1885668945313,125.87896942138673,3754.7767187500003,740.59,2987.2030566406247,967.7885156250001,8274.238586425781,7192.514221191406,3845.7248095703126,17547.903139648435,16097.396030273438,502.4698681640625,1238.1574877929688,517.5472973632812,1376.0912280273437,937.3518646240235,543.1507263183594,246.84360107421878,30282.994995117188,244.98992805480958,609.1308288574219
426,2019-06-03,4456.5327819824215,2617.05076171875,338.7855224609375,34680.72777832032,447.7201611328125,283.11845031738284,8910.236474609375,4515.1566394042975,1729.46658203125,173.84163986206053,3115.2751953125,2115.9336279296876,4242.3935742187505,15888.0352734375,293.0,3494.681181640625,6889.754296874999,6634.26701171875,473.49968750000005,6064.33974609375,1079.1734619140625,3457.641689453125,711.7512359619141,1394.6045971679687,3056.80576171875,232.32362915039064,111.87394931793213,8275.75546875,894.9097631835938,1531.88890625,124.99541305541993,3739.1373828125,726.33,2942.702783203125,959.42421875,8312.903137207031,7233.223327636719,3867.6410925292967,17774.191333007813,16001.0362109375,502.90204833984376,1249.9764477539063,511.4827783203125,1387.6691040039063,940.3937091064454,533.3471405029296,245.42618652343754,30395.688354492188,246.01215316772462,621.8156433105469
427,2019-06-04,4493.214261474609,2680.6401049804685,351.14015625,34931.61912597656,452.07633575439456,291.8688537597656,9138.871044921874,4521.68578125,1731.3738525390627,179.95464096069335,3077.347109375,2084.9081201171875,4334.39716796875,15585.586401367185,305.0,3456.8375439453125,7017.442797851562,6819.343671875,482.81286621093756,5990.746630859376,1078.8791015625,3461.9180078125,720.3305969238281,1444.5448559570314,3028.14111328125,237.9678552246094,113.52117568969726,8272.63359375,904.4069836425781,1510.2859301757812,128.64748352050782,3732.6206054687505,689.75,3031.703330078125,986.977109375,8267.514038085938,7208.50634765625,3797.718548583984,17816.742617187498,16023.856845703125,499.15653442382813,1243.2227893066406,515.491513671875,1364.9271850585938,945.6083984375,539.8302062988281,249.46029541015628,30142.134887695312,253.05402740478516,627.5108642578125
428,2019-06-05,4456.99740234375,2695.4777380371092,345.0889038085938,34768.24893554688,450.14026184082036,288.83842529296874,9108.27900390625,4506.116484375,1709.1197802734375,179.9100454711914,3093.72529296875,2103.5236767578126,4319.0635351562505,15765.165380859373,312.5,3469.9368676757813,7090.795947265625,6883.40771484375,478.57123535156256,5979.787451171876,1089.1821533203124,3454.4345410156247,724.1054992675781,1461.6887182617188,3085.47099609375,237.05751159667972,113.36430225372314,8325.703125,906.3064575195312,1544.426531982422,126.29129913330078,3804.30150390625,706.49,3044.011904296875,994.84921875,8272.55859375,7215.775207519531,3851.9868359375,17487.94629394531,16049.215458984374,506.2152868652344,1243.2227893066406,516.5194213867188,1382.7070971679686,952.9961212158204,541.8857910156249,248.47901367187504,30414.4716796875,251.95610900878907,625.8281707763672
429,2019-06-06,4503.4293212890625,2708.902254638672,347.6102563476563,35270.019462890625,452.07633575439456,286.4519091796875,9388.433447265625,4531.228428955078,1727.8769091796876,179.55305953979493,3148.03134765625,2111.796767578125,4300.3216796875,15928.205078124998,313.8999938964844,3478.6695043945315,7142.4146728515625,6990.18212890625,481.79858398437506,6047.117333984375,1088.004638671875,3442.675478515625,715.8693237304688,1545.171160888672,3083.17734375,240.78998474121096,112.22692943572999,8363.163281250001,893.0103637695312,1572.5875683593752,125.70225814819337,3763.8999414062505,695.64,3053.480234375,994.84921875,8402.001342773438,7317.549560546875,3884.3388403320314,17555.640122070312,16239.401088867187,506.6475146484375,1234.7808508300782,516.7669799804688,1385.1879956054688,963.4255627441406,539.6720245361328,249.78741210937503,30552.210571289062,250.08024604797362,628.2875061035156
430,2019-06-07,4582.363018798827,2761.186486816406,350.46778076171876,35170.83530761719,460.78871826171877,286.11099609375003,9705.62119140625,4580.950187988282,1754.26390625,184.9075228881836,3179.92533203125,2151.095576171875,4342.916152343751,16100.695268554686,315.8999938964844,3493.2250048828123,7264.669213867187,6952.21802734375,481.1531005859375,6126.972607421875,1113.9094482421874,3479.0214746093748,724.44873046875,1545.171160888672,3114.13564453125,245.7969488525391,112.97210590362549,8447.45078125,910.91943359375,1587.2467773437502,126.35020629882813,3724.8009375,690.06,3075.256572265625,1004.1973437500001,8482.691345214844,7358.259460449219,3907.2980749511717,17478.27771484375,16216.580454101562,515.2908801269532,1283.1816467285157,526.5659521484375,1400.0735961914063,973.855004272461,547.1038177490234,250.11451171875004,30765.072875976562,253.8320059967041,639.6779479980469
431,2019-06-10,4665.244263916015,2755.534200439453,351.22423095703124,35614.263466796874,469.5011340332032,289.93692993164063,9724.943115234375,4650.761502685547,1766.0271484375,185.48760467529297,3203.19935546875,2163.505947265625,4358.250234375,16081.791831054687,314.1000061035156,3500.5029394531252,6927.7891845703125,6990.18212890625,488.62218261718755,6173.1634765625,1120.6801025390625,3519.1090234375,727.5373992919922,1520.9462023925782,3130.18740234375,245.70589965820315,114.5016665649414,8528.6171875,911.7335363769531,1575.6737451171875,127.29269027709962,3634.8739257812504,722.3,3097.0334765625,1006.1654687500001,8544.892272949219,7414.963073730469,3919.8218579101563,17743.244462890623,16214.045122070313,515.7230603027344,1285.4327124023437,537.9121337890625,1396.7657666015625,973.42041015625,559.1210662841796,251.20475830078126,30671.162841796875,254.8090090942383,646.1498107910156
432,2019-06-11,4779.002214355469,2778.1435253906247,351.72845703125,35806.8033203125,467.6618588256836,288.3080676269531,9889.17158203125,4756.734887695313,1770.7957177734377,186.20153213500976,3200.61349609375,2175.9161083984372,4363.3614453125,16041.623251953124,317.70001220703125,3475.758994140625,7009.292211914062,6952.21802734375,499.59516113281256,6160.636474609376,1166.60244140625,3505.746025390625,733.0281372070312,1533.6175598144532,3141.6533203125,247.61765258789063,113.8349395751953,8503.64140625,928.8284289550782,1574.130526123047,127.35158721923828,3666.1529296875,724.16,3108.3953027343746,1011.085546875,8548.254089355469,7409.147033691406,3918.7783666992186,18166.8076953125,16216.580454101562,516.1552404785157,1310.758681640625,532.2390112304688,1392.2173828125,975.1587866210938,554.6937408447266,248.04289794921877,30790.115112304688,254.37914474487303,649.1268768310547
433,2019-06-12,4809.183087158202,2768.251710205078,349.2071044921875,36162.71336425781,466.01618103027346,285.01246032714846,9454.4482421875,4792.896595458985,1719.2933496093751,186.06765686035155,3210.95736328125,2171.7790380859374,4242.3935742187505,16209.38758300781,309.6000061035156,3488.8586865234374,7213.05048828125,6918.99958984375,497.10547851562507,6197.432763671875,1179.8490966796874,3468.33158203125,737.1463623046875,1508.274844970703,3125.6012695312497,247.5266033935547,113.6976657485962,8441.20703125,924.4868701171874,1587.0538586425782,125.99678375244142,3679.1858203125003,723.54,3062.001533203125,1007.149453125,8457.476806640625,7345.175354003906,3951.1298315429685,18228.697197265625,16926.61104003906,517.0195532226562,1282.6187841796875,526.5659521484375,1401.314150390625,976.8970373535157,540.6208038330078,248.04289794921877,31131.319702148438,252.73772850036622,648.1560974121094
434,2019-06-13,4902.046925048828,2777.4370568847658,346.937880859375,36139.37520019532,467.0810000610352,283.1942156982422,9394.875634765625,4844.125107421875,1713.5707519531252,186.9600698852539,3246.29958984375,2169.7111328125,4327.58251953125,16183.395356445311,309.8999938964844,3469.9368676757813,7636.868920898437,6916.6267578125,503.46802734375007,6195.083984375001,1175.433544921875,3462.98681640625,718.2631072998047,1499.7026672363281,3157.70537109375,246.4342108154297,113.8349395751953,8444.3296875,943.2099682617187,1578.7600524902346,126.46801040649414,3600.9884765625,726.02,3076.2036035156248,1016.508671875,8438.984985351562,7323.366394042969,3925.040123291016,18590.370927734373,16759.244721679686,521.1971997070312,1343.9638037109376,534.3019677734375,1399.660078125,978.6350994873047,540.4626220703125,250.2234594726563,30971.672973632812,252.15150962829588,643.7194519042969
435,2019-06-14,4899.725391845703,2754.1210839843748,343.4080126953125,36261.90056152344,469.21070465087894,282.209296875,9291.828466796875,4796.4118688964845,1713.2529296875,184.10436004638672,3295.4337109375,2167.6428076171874,4300.3216796875,16155.040200195312,312.20001220703125,3504.8692578125,7560.799145507813,6985.4370703125,501.71601074218756,6202.12978515625,1171.3124267578125,3450.6933496093748,716.8643188476562,1473.316417236328,3172.611328125,242.79275390625003,113.14859596252441,8500.52109375,936.968935546875,1607.4997143554688,125.11320693969728,3593.1688085937503,718.89,3032.6500781249997,1011.569140625,8455.794982910156,7317.549560546875,3983.4823754882814,18451.11583984375,16548.77246582031,517.8839135742188,1336.0844970703124,529.66037109375,1408.7569506835937,975.1587866210938,534.7702575683594,244.66295410156252,31137.57861328125,250.15837226867674,645.6016387939453
436,2019-06-17,4895.082325439453,2771.7845910644533,344.3324853515625,36466.10949707031,472.7924563598633,285.5049353027344,9145.31044921875,4814.492541503907,1704.0332763671877,184.77367721557616,3277.33162109375,2165.5742724609377,4312.24798828125,16069.978408203124,311.79998779296875,3522.335637207031,7574.382275390625,6892.89904296875,497.93539550781253,6217.789208984375,1173.0785888671874,3480.090283203125,718.2631072998047,1454.5332775878906,3189.81005859375,244.5224578857422,113.61922477722167,8513.00859375,927.2002233886718,1599.3985656738282,126.17349502563478,3611.41458984375,705.25,3064.8420605468746,1006.8896093750001,8462.51953125,7334.996887207031,4020.009154052734,18462.722373046876,16602.025024414062,526.3832666015625,1333.2705688476562,537.9121337890625,1423.6425512695312,960.8182495117188,544.890103149414,247.497783203125,31096.890747070312,249.06409477233888,654.6094207763672
437,2019-06-18,5026.25240234375,2940.649764404297,347.1059985351563,37399.64214355469,476.27744262695313,287.13379760742185,9208.104150390625,4935.0306005859375,1735.5068896484377,186.51387817382812,3296.2956640625002,2206.9416162109374,4346.3234765625,16025.082744140624,309.5,3555.812587890625,7623.285083007812,6921.372421875,512.6890234375,6244.407275390626,1187.5029052734374,3514.83234375,730.8518829345703,1418.4564770507814,3229.9406249999997,243.1569177246094,113.87415580749511,8525.49375,943.7526538085938,1621.9661352539063,126.64473190307618,3657.0297070312504,714.24,3145.321025390625,1011.0491406250001,8556.658630371094,7423.686340332031,4038.7941540527345,18866.946328125,16693.3141796875,531.1372009277344,1361.9734057617188,549.7740625,1422.4021020507812,978.6350994873047,561.0185729980468,256.765263671875,31200.1875,252.42507049560547,663.4827575683594
438,2019-06-19,4925.263198242187,2968.9111962890624,349.8794482421875,37633.02682617188,475.9870465087891,290.20207763671874,9016.504736328125,4832.070721435547,1721.8363769531252,184.46131637573242,3272.15947265625,2163.505947265625,4284.988046875,15999.091743164061,315.3999938964844,3465.5701806640627,7666.75322265625,7016.28328125,507.98637695312505,6282.76923828125,1167.4854492187499,3513.22876953125,732.2506713867188,1411.0026721191407,3215.0349609375,244.5224578857422,116.09006858825684,8553.59140625,953.5212170410156,1609.042802734375,131.0625750732422,3603.594921875,673.9399999999999,3159.52337890625,1006.8896093750001,8560.020446777344,7432.4088134765625,3997.0493798828124,17983.0697265625,16487.91126464844,524.6545935058593,1369.2897729492188,543.0694775390625,1413.7189575195312,970.3785028076172,562.283560180664,256.2201489257813,30846.45849609375,248.5560531616211,665.0960998535156
439,2019-06-20,4965.891284179687,3025.4354956054685,350.55182373046875,37843.07030273438,468.3394830322266,285.01246032714846,9016.504736328125,4929.506081542969,1746.3161035156252,181.29326049804686,3243.689453125,2204.8730810546876,4368.47310546875,16041.623251953124,319.70001220703125,3520.8798291015623,7718.37265625,7161.021796875,514.2566064453125,6290.598144531251,1193.9791259765625,3495.5908984375,738.5451049804688,1393.2628210449218,3228.79453125,242.24654113769532,114.5016665649414,8631.6328125,960.3049353027344,1625.0521813964845,128.2351435852051,3619.2342578125003,683.55,3182.246748046875,1006.8896093750001,8649.117736816406,7518.189453125,4050.2736364746092,18112.653056640625,16001.0362109375,527.9679272460937,1357.470966796875,551.8369873046876,1422.8156201171876,967.7711267089844,559.911767578125,257.9646630859375,30758.810668945312,250.78367126464843,661.8694152832031
440,2019-06-21,5012.322889404297,3059.349572753906,350.46778076171876,37212.939873046875,470.0819595336914,281.6410876464844,9006.843310546874,4934.528833007813,1768.2523535156251,179.6869348144531,3211.57375,2223.488427734375,4351.4355859375,15973.098291015624,315.0,3513.6026318359377,7718.37265625,6956.96369140625,516.838505859375,6170.81416015625,1182.2041992187499,3472.073134765625,743.4407958984375,1393.8591796875,3189.81005859375,242.5196392822266,113.93297164916991,8584.807812500001,954.6065881347656,1633.9247436523438,127.05707183837892,3671.3661523437504,712.07,3215.385478515625,1012.3490625000001,8687.784118652344,7545.814453125,4011.659875488281,18139.731435546873,15744.917392578125,535.0266796875001,1311.3214672851564,550.2897460937501,1417.4402001953124,966.0329388427734,555.6424163818359,258.0736450195313,30730.640625,247.9698342895508,653.6683502197266
441,2019-06-24,5058.754808349609,3141.309250488281,347.5262133789063,37563.00929199219,470.0819595336914,281.18655761718753,8958.540820312499,4961.147530517578,1749.4955615234376,173.84163986206053,3276.673125,2211.078056640625,4296.91390625,16216.47637207031,310.29998779296875,3584.9221142578126,7750.973583984375,6750.53275390625,513.1500390625,6235.794189453126,1219.2951416015624,3451.762158203125,743.4407958984375,1381.0386401367189,3228.79453125,243.97622863769533,111.77590873718262,8722.165625,947.5515270996093,1631.610241699219,126.7625360107422,3614.02169921875,714.55,3188.8745507812496,1007.409453125,8696.189575195312,7555.9913330078125,4064.8844018554687,18377.62404296875,16099.9300390625,533.5860791015625,1309.0701708984375,550.2897460937501,1426.5370727539062,964.2946252441407,549.1593505859374,252.18600585937503,30999.852905273438,246.68015617370605,651.1138458251953
